date,jobs,isPartial,State
2012-07-01,70,False,GA
2012-08-01,70,False,GA
2012-09-01,65,False,GA
2012-10-01,65,False,GA
2012-11-01,60,False,GA
2012-12-01,50,False,GA
2013-01-01,70,False,GA
2013-02-01,61,False,GA
2013-03-01,60,False,GA
2013-04-01,65,False,GA
2013-05-01,68,False,GA
2013-06-01,75,False,GA
2013-07-01,70,False,GA
2013-08-01,76,False,GA
2013-09-01,68,False,GA
2013-10-01,67,False,GA
2013-11-01,59,False,GA
2013-12-01,54,False,GA
2014-01-01,73,False,GA
2014-02-01,62,False,GA
2014-03-01,66,False,GA
2014-04-01,66,False,GA
2014-05-01,70,False,GA
2014-06-01,74,False,GA
2014-07-01,71,False,GA
2014-08-01,71,False,GA
2014-09-01,72,False,GA
2014-10-01,67,False,GA
2014-11-01,60,False,GA
2014-12-01,58,False,GA
2015-01-01,67,False,GA
2015-02-01,62,False,GA
2015-03-01,66,False,GA
2015-04-01,65,False,GA
2015-05-01,70,False,GA
2015-06-01,69,False,GA
2015-07-01,68,False,GA
2015-08-01,71,False,GA
2015-09-01,64,False,GA
2015-10-01,63,False,GA
2015-11-01,55,False,GA
2015-12-01,51,False,GA
2016-01-01,63,False,GA
2016-02-01,58,False,GA
2016-03-01,60,False,GA
2016-04-01,59,False,GA
2016-05-01,65,False,GA
2016-06-01,68,False,GA
2016-07-01,64,False,GA
2016-08-01,64,False,GA
2016-09-01,60,False,GA
2016-10-01,59,False,GA
2016-11-01,53,False,GA
2016-12-01,49,False,GA
2017-01-01,65,False,GA
2017-02-01,56,False,GA
2017-03-01,58,False,GA
2017-04-01,60,False,GA
2017-05-01,63,False,GA
2017-06-01,62,False,GA
2017-07-01,66,False,GA
2017-08-01,74,False,GA
2017-09-01,63,False,GA
2017-10-01,61,False,GA
2017-11-01,57,False,GA
2017-12-01,53,False,GA
2018-01-01,66,False,GA
2018-02-01,59,False,GA
2018-03-01,73,False,GA
2018-04-01,60,False,GA
2018-05-01,67,False,GA
2018-06-01,71,False,GA
2018-07-01,69,False,GA
2018-08-01,74,False,GA
2018-09-01,64,False,GA
2018-10-01,63,False,GA
2018-11-01,57,False,GA
2018-12-01,55,False,GA
2019-01-01,67,False,GA
2011-01-01,68,False,HI
2011-02-01,62,False,HI
2011-03-01,61,False,HI
2011-04-01,60,False,HI
2011-05-01,64,False,HI
2011-06-01,75,False,HI
2011-07-01,65,False,HI
2011-08-01,67,False,HI
2011-09-01,72,False,HI
2011-10-01,100,False,HI
2011-11-01,59,False,HI
2011-12-01,54,False,HI
2012-01-01,64,False,HI
2012-02-01,54,False,HI
2012-03-01,57,False,HI
2012-04-01,62,False,HI
2012-05-01,67,False,HI
2012-06-01,71,False,HI
2012-07-01,69,False,HI
2012-08-01,66,False,HI
2012-09-01,58,False,HI
2012-10-01,61,False,HI
2012-11-01,54,False,HI
2012-12-01,53,False,HI
2013-01-01,61,False,HI
2013-02-01,59,False,HI
2013-03-01,60,False,HI
2013-04-01,62,False,HI
2013-05-01,61,False,HI
2013-06-01,64,False,HI
2013-07-01,70,False,HI
2013-08-01,65,False,HI
2013-09-01,68,False,HI
2013-10-01,61,False,HI
2013-11-01,54,False,HI
2013-12-01,47,False,HI
2014-01-01,57,False,HI
2014-02-01,55,False,HI
2014-03-01,63,False,HI
2014-04-01,59,False,HI
2014-05-01,65,False,HI
2014-06-01,62,False,HI
2014-07-01,66,False,HI
2014-08-01,47,False,HI
2014-09-01,54,False,HI
2014-10-01,47,False,HI
2014-11-01,46,False,HI
2014-12-01,43,False,HI
2015-01-01,51,False,HI
2015-02-01,53,False,HI
2015-03-01,50,False,HI
2015-04-01,54,False,HI
2015-05-01,54,False,HI
2015-06-01,57,False,HI
2015-07-01,67,False,HI
2015-08-01,59,False,HI
2015-09-01,64,False,HI
2015-10-01,61,False,HI
2015-11-01,48,False,HI
2015-12-01,48,False,HI
2016-01-01,61,False,HI
2016-02-01,55,False,HI
2016-03-01,54,False,HI
2016-04-01,52,False,HI
2016-05-01,56,False,HI
2016-06-01,58,False,HI
2016-07-01,55,False,HI
2016-08-01,52,False,HI
2016-09-01,54,False,HI
2016-10-01,47,False,HI
2016-11-01,50,False,HI
2016-12-01,46,False,HI
2017-01-01,52,False,HI
2017-02-01,56,False,HI
2017-03-01,50,False,HI
2017-04-01,54,False,HI
2017-05-01,50,False,HI
2017-06-01,55,False,HI
2017-07-01,49,False,HI
2017-08-01,57,False,HI
2017-09-01,56,False,HI
2017-10-01,52,False,HI
2017-11-01,49,False,HI
2017-12-01,45,False,HI
2018-01-01,59,False,HI
2018-02-01,53,False,HI
2018-03-01,51,False,HI
2018-04-01,51,False,HI
2018-05-01,55,False,HI
2018-06-01,61,False,HI
2018-07-01,55,False,HI
2018-08-01,53,False,HI
2018-09-01,54,False,HI
2018-10-01,53,False,HI
2018-11-01,48,False,HI
2018-12-01,45,False,HI
2019-01-01,58,False,HI
2011-01-01,85,False,ID
2011-02-01,80,False,ID
2011-03-01,70,False,ID
2011-04-01,83,False,ID
2011-05-01,75,False,ID
2011-06-01,70,False,ID
2011-07-01,69,False,ID
2011-08-01,79,False,ID
2011-09-01,80,False,ID
2011-10-01,100,False,ID
2011-11-01,72,False,ID
2011-12-01,59,False,ID
2012-01-01,67,False,ID
2012-02-01,65,False,ID
2012-03-01,65,False,ID
2012-04-01,72,False,ID
2012-05-01,71,False,ID
2012-06-01,77,False,ID
2012-07-01,69,False,ID
2012-08-01,72,False,ID
2012-09-01,62,False,ID
2012-10-01,63,False,ID
2012-11-01,65,False,ID
2012-12-01,51,False,ID
2013-01-01,69,False,ID
2013-02-01,66,False,ID
2013-03-01,69,False,ID
2013-04-01,65,False,ID
2013-05-01,69,False,ID
2013-06-01,63,False,ID
2013-07-01,73,False,ID
2013-08-01,81,False,ID
2013-09-01,59,False,ID
2013-10-01,64,False,ID
2013-11-01,55,False,ID
2013-12-01,50,False,ID
2014-01-01,75,False,ID
2014-02-01,65,False,ID
2014-03-01,64,False,ID
2014-04-01,71,False,ID
2014-05-01,70,False,ID
2014-06-01,63,False,ID
2014-07-01,75,False,ID
2014-08-01,68,False,ID
2014-09-01,68,False,ID
2014-10-01,60,False,ID
2014-11-01,57,False,ID
2014-12-01,61,False,ID
2015-01-01,69,False,ID
2015-02-01,71,False,ID
2015-03-01,64,False,ID
2015-04-01,69,False,ID
2015-05-01,66,False,ID
2015-06-01,66,False,ID
2015-07-01,72,False,ID
2015-08-01,67,False,ID
2015-09-01,64,False,ID
2015-10-01,62,False,ID
2015-11-01,56,False,ID
2015-12-01,56,False,ID
2016-01-01,67,False,ID
2016-02-01,62,False,ID
2016-03-01,60,False,ID
2016-04-01,66,False,ID
2016-05-01,65,False,ID
2016-06-01,60,False,ID
2016-07-01,62,False,ID
2016-08-01,71,False,ID
2016-09-01,62,False,ID
2016-10-01,58,False,ID
2016-11-01,53,False,ID
2016-12-01,56,False,ID
2017-01-01,68,False,ID
2017-02-01,64,False,ID
2017-03-01,61,False,ID
2017-04-01,65,False,ID
2017-05-01,67,False,ID
2017-06-01,65,False,ID
2017-07-01,69,False,ID
2017-08-01,64,False,ID
2017-09-01,60,False,ID
2017-10-01,62,False,ID
2017-11-01,57,False,ID
2017-12-01,55,False,ID
2018-01-01,69,False,ID
2018-02-01,64,False,ID
2018-03-01,66,False,ID
2018-04-01,68,False,ID
2018-05-01,67,False,ID
2018-06-01,73,False,ID
2018-07-01,71,False,ID
2018-08-01,70,False,ID
2018-09-01,61,False,ID
2018-10-01,65,False,ID
2018-11-01,57,False,ID
2018-12-01,58,False,ID
2019-01-01,72,False,ID
2011-01-01,68,False,IL
2011-02-01,65,False,IL
2011-03-01,69,False,IL
2011-04-01,69,False,IL
2011-05-01,67,False,IL
2011-06-01,72,False,IL
2011-07-01,67,False,IL
2011-08-01,72,False,IL
2011-09-01,65,False,IL
2011-10-01,100,False,IL
2011-11-01,56,False,IL
2011-12-01,54,False,IL
2012-01-01,65,False,IL
2012-02-01,62,False,IL
2012-03-01,59,False,IL
2012-04-01,61,False,IL
2012-05-01,65,False,IL
2012-06-01,64,False,IL
2012-07-01,65,False,IL
2012-08-01,66,False,IL
2012-09-01,61,False,IL
2012-10-01,64,False,IL
2012-11-01,54,False,IL
2012-12-01,51,False,IL
2013-01-01,67,False,IL
2013-02-01,62,False,IL
2013-03-01,60,False,IL
2013-04-01,64,False,IL
2013-05-01,66,False,IL
2013-06-01,64,False,IL
2013-07-01,67,False,IL
2013-08-01,71,False,IL
2013-09-01,63,False,IL
2013-10-01,62,False,IL
2013-11-01,55,False,IL
2013-12-01,53,False,IL
2014-01-01,69,False,IL
2014-02-01,64,False,IL
2014-03-01,66,False,IL
2014-04-01,68,False,IL
2014-05-01,66,False,IL
2014-06-01,69,False,IL
2014-07-01,68,False,IL
2014-08-01,67,False,IL
2014-09-01,66,False,IL
2014-10-01,64,False,IL
2014-11-01,59,False,IL
2014-12-01,55,False,IL
2015-01-01,66,False,IL
2015-02-01,62,False,IL
2015-03-01,67,False,IL
2015-04-01,65,False,IL
2015-05-01,65,False,IL
2015-06-01,66,False,IL
2015-07-01,65,False,IL
2015-08-01,67,False,IL
2015-09-01,64,False,IL
2015-10-01,60,False,IL
2015-11-01,54,False,IL
2015-12-01,53,False,IL
2016-01-01,61,False,IL
2016-02-01,62,False,IL
2016-03-01,61,False,IL
2016-04-01,61,False,IL
2016-05-01,62,False,IL
2016-06-01,65,False,IL
2016-07-01,59,False,IL
2016-08-01,63,False,IL
2016-09-01,60,False,IL
2016-10-01,55,False,IL
2016-11-01,55,False,IL
2016-12-01,49,False,IL
2017-01-01,66,False,IL
2017-02-01,58,False,IL
2017-03-01,59,False,IL
2017-04-01,59,False,IL
2017-05-01,61,False,IL
2017-06-01,63,False,IL
2017-07-01,63,False,IL
2017-08-01,68,False,IL
2017-09-01,57,False,IL
2017-10-01,59,False,IL
2017-11-01,56,False,IL
2017-12-01,52,False,IL
2018-01-01,67,False,IL
2018-02-01,61,False,IL
2018-03-01,62,False,IL
2018-04-01,62,False,IL
2018-05-01,64,False,IL
2018-06-01,66,False,IL
2018-07-01,65,False,IL
2018-08-01,68,False,IL
2018-09-01,60,False,IL
2018-10-01,61,False,IL
2018-11-01,57,False,IL
2018-12-01,53,False,IL
2019-01-01,68,False,IL
2011-01-01,77,False,IN
2011-02-01,65,False,IN
2011-03-01,71,False,IN
2011-04-01,74,False,IN
2011-05-01,72,False,IN
2011-06-01,73,False,IN
2011-07-01,74,False,IN
2011-08-01,80,False,IN
2011-09-01,69,False,IN
2011-10-01,100,False,IN
2011-11-01,63,False,IN
2011-12-01,55,False,IN
2012-01-01,72,False,IN
2012-02-01,61,False,IN
2012-03-01,59,False,IN
2012-04-01,65,False,IN
2012-05-01,72,False,IN
2012-06-01,71,False,IN
2012-07-01,71,False,IN
2012-08-01,69,False,IN
2012-09-01,65,False,IN
2012-10-01,63,False,IN
2012-11-01,57,False,IN
2012-12-01,50,False,IN
2013-01-01,72,False,IN
2013-02-01,61,False,IN
2013-03-01,62,False,IN
2013-04-01,64,False,IN
2013-05-01,66,False,IN
2013-06-01,69,False,IN
2013-07-01,71,False,IN
2013-08-01,72,False,IN
2013-09-01,67,False,IN
2013-10-01,65,False,IN
2013-11-01,59,False,IN
2013-12-01,55,False,IN
2014-01-01,68,False,IN
2014-02-01,59,False,IN
2014-03-01,60,False,IN
2014-04-01,68,False,IN
2014-05-01,71,False,IN
2014-06-01,77,False,IN
2014-07-01,68,False,IN
2014-08-01,70,False,IN
2014-09-01,62,False,IN
2014-10-01,61,False,IN
2014-11-01,57,False,IN
2014-12-01,54,False,IN
2015-01-01,64,False,IN
2015-02-01,60,False,IN
2015-03-01,64,False,IN
2015-04-01,64,False,IN
2015-05-01,65,False,IN
2015-06-01,72,False,IN
2015-07-01,61,False,IN
2015-08-01,66,False,IN
2015-09-01,64,False,IN
2015-10-01,59,False,IN
2015-11-01,54,False,IN
2015-12-01,49,False,IN
2016-01-01,66,False,IN
2016-02-01,60,False,IN
2016-03-01,61,False,IN
2016-04-01,63,False,IN
2016-05-01,63,False,IN
2016-06-01,67,False,IN
2016-07-01,61,False,IN
2016-08-01,69,False,IN
2016-09-01,63,False,IN
2016-10-01,55,False,IN
2016-11-01,55,False,IN
2016-12-01,49,False,IN
2017-01-01,64,False,IN
2017-02-01,57,False,IN
2017-03-01,61,False,IN
2017-04-01,62,False,IN
2017-05-01,67,False,IN
2017-06-01,67,False,IN
2017-07-01,70,False,IN
2017-08-01,71,False,IN
2017-09-01,60,False,IN
2017-10-01,59,False,IN
2017-11-01,57,False,IN
2017-12-01,55,False,IN
2018-01-01,71,False,IN
2018-02-01,60,False,IN
2018-03-01,61,False,IN
2018-04-01,65,False,IN
2018-05-01,65,False,IN
2018-06-01,70,False,IN
2018-07-01,70,False,IN
2018-08-01,69,False,IN
2018-09-01,63,False,IN
2018-10-01,66,False,IN
2018-11-01,56,False,IN
2018-12-01,54,False,IN
2019-01-01,69,False,IN
2011-01-01,92,False,IA
2011-02-01,85,False,IA
2011-03-01,83,False,IA
2011-04-01,80,False,IA
2011-05-01,88,False,IA
2011-06-01,87,False,IA
2011-07-01,91,False,IA
2011-08-01,89,False,IA
2011-09-01,81,False,IA
2011-10-01,100,False,IA
2011-11-01,73,False,IA
2011-12-01,68,False,IA
2012-01-01,77,False,IA
2012-02-01,76,False,IA
2012-03-01,75,False,IA
2012-04-01,74,False,IA
2012-05-01,83,False,IA
2012-06-01,83,False,IA
2012-07-01,83,False,IA
2012-08-01,84,False,IA
2012-09-01,81,False,IA
2012-10-01,78,False,IA
2012-11-01,63,False,IA
2012-12-01,59,False,IA
2013-01-01,73,False,IA
2013-02-01,70,False,IA
2013-03-01,75,False,IA
2013-04-01,78,False,IA
2013-05-01,79,False,IA
2013-06-01,73,False,IA
2013-07-01,76,False,IA
2013-08-01,86,False,IA
2013-09-01,71,False,IA
2013-10-01,77,False,IA
2013-11-01,67,False,IA
2013-12-01,63,False,IA
2014-01-01,79,False,IA
2014-02-01,70,False,IA
2014-03-01,80,False,IA
2014-04-01,79,False,IA
2014-05-01,77,False,IA
2014-06-01,78,False,IA
2014-07-01,84,False,IA
2014-08-01,78,False,IA
2014-09-01,70,False,IA
2014-10-01,69,False,IA
2014-11-01,65,False,IA
2014-12-01,61,False,IA
2015-01-01,73,False,IA
2015-02-01,73,False,IA
2015-03-01,78,False,IA
2015-04-01,77,False,IA
2015-05-01,73,False,IA
2015-06-01,79,False,IA
2015-07-01,85,False,IA
2015-08-01,76,False,IA
2015-09-01,74,False,IA
2015-10-01,74,False,IA
2015-11-01,62,False,IA
2015-12-01,56,False,IA
2016-01-01,71,False,IA
2016-02-01,70,False,IA
2016-03-01,72,False,IA
2016-04-01,68,False,IA
2016-05-01,72,False,IA
2016-06-01,79,False,IA
2016-07-01,75,False,IA
2016-08-01,74,False,IA
2016-09-01,64,False,IA
2016-10-01,64,False,IA
2016-11-01,62,False,IA
2016-12-01,63,False,IA
2017-01-01,73,False,IA
2017-02-01,70,False,IA
2017-03-01,70,False,IA
2017-04-01,73,False,IA
2017-05-01,71,False,IA
2017-06-01,77,False,IA
2017-07-01,76,False,IA
2017-08-01,80,False,IA
2017-09-01,68,False,IA
2017-10-01,68,False,IA
2017-11-01,68,False,IA
2017-12-01,65,False,IA
2018-01-01,81,False,IA
2018-02-01,70,False,IA
2018-03-01,75,False,IA
2018-04-01,79,False,IA
2018-05-01,77,False,IA
2018-06-01,75,False,IA
2018-07-01,82,False,IA
2018-08-01,79,False,IA
2018-09-01,71,False,IA
2018-10-01,73,False,IA
2018-11-01,68,False,IA
2018-12-01,66,False,IA
2019-01-01,78,False,IA
2011-01-01,82,False,KS
2011-02-01,68,False,KS
2011-03-01,73,False,KS
2011-04-01,73,False,KS
2011-05-01,78,False,KS
2011-06-01,83,False,KS
2011-07-01,82,False,KS
2011-08-01,75,False,KS
2011-09-01,74,False,KS
2011-10-01,100,False,KS
2011-11-01,56,False,KS
2011-12-01,57,False,KS
2012-01-01,74,False,KS
2012-02-01,67,False,KS
2012-03-01,64,False,KS
2012-04-01,68,False,KS
2012-05-01,76,False,KS
2012-06-01,79,False,KS
2012-07-01,78,False,KS
2012-08-01,78,False,KS
2012-09-01,71,False,KS
2012-10-01,68,False,KS
2012-11-01,57,False,KS
2012-12-01,50,False,KS
2013-01-01,64,False,KS
2013-02-01,61,False,KS
2013-03-01,68,False,KS
2013-04-01,74,False,KS
2013-05-01,73,False,KS
2013-06-01,72,False,KS
2013-07-01,72,False,KS
2013-08-01,78,False,KS
2013-09-01,67,False,KS
2013-10-01,65,False,KS
2013-11-01,64,False,KS
2013-12-01,55,False,KS
2014-01-01,74,False,KS
2014-02-01,65,False,KS
2014-03-01,67,False,KS
2014-04-01,74,False,KS
2014-05-01,73,False,KS
2014-06-01,75,False,KS
2014-07-01,71,False,KS
2014-08-01,69,False,KS
2014-09-01,61,False,KS
2014-10-01,64,False,KS
2014-11-01,59,False,KS
2014-12-01,54,False,KS
2015-01-01,65,False,KS
2015-02-01,61,False,KS
2015-03-01,60,False,KS
2015-04-01,67,False,KS
2015-05-01,63,False,KS
2015-06-01,71,False,KS
2015-07-01,72,False,KS
2015-08-01,71,False,KS
2015-09-01,69,False,KS
2015-10-01,58,False,KS
2015-11-01,41,False,KS
2015-12-01,24,False,KS
2016-01-01,63,False,KS
2016-02-01,64,False,KS
2016-03-01,62,False,KS
2016-04-01,65,False,KS
2016-05-01,72,False,KS
2016-06-01,77,False,KS
2016-07-01,77,False,KS
2016-08-01,65,False,KS
2016-09-01,61,False,KS
2016-10-01,53,False,KS
2016-11-01,54,False,KS
2016-12-01,51,False,KS
2017-01-01,71,False,KS
2017-02-01,66,False,KS
2017-03-01,65,False,KS
2017-04-01,71,False,KS
2017-05-01,76,False,KS
2017-06-01,78,False,KS
2017-07-01,76,False,KS
2017-08-01,69,False,KS
2017-09-01,59,False,KS
2017-10-01,59,False,KS
2017-11-01,61,False,KS
2017-12-01,59,False,KS
2018-01-01,75,False,KS
2018-02-01,67,False,KS
2018-03-01,69,False,KS
2018-04-01,77,False,KS
2018-05-01,76,False,KS
2018-06-01,76,False,KS
2018-07-01,78,False,KS
2018-08-01,74,False,KS
2018-09-01,68,False,KS
2018-10-01,64,False,KS
2018-11-01,60,False,KS
2018-12-01,58,False,KS
2019-01-01,76,False,KS
2011-01-01,82,False,KY
2011-02-01,74,False,KY
2011-03-01,78,False,KY
2011-04-01,69,False,KY
2011-05-01,80,False,KY
2011-06-01,90,False,KY
2011-07-01,85,False,KY
2011-08-01,81,False,KY
2011-09-01,79,False,KY
2011-10-01,100,False,KY
2011-11-01,64,False,KY
2011-12-01,51,False,KY
2012-01-01,68,False,KY
2012-02-01,67,False,KY
2012-03-01,71,False,KY
2012-04-01,67,False,KY
2012-05-01,74,False,KY
2012-06-01,73,False,KY
2012-07-01,77,False,KY
2012-08-01,84,False,KY
2012-09-01,70,False,KY
2012-10-01,71,False,KY
2012-11-01,58,False,KY
2012-12-01,57,False,KY
2013-01-01,80,False,KY
2013-02-01,68,False,KY
2013-03-01,69,False,KY
2013-04-01,76,False,KY
2013-05-01,72,False,KY
2013-06-01,76,False,KY
2013-07-01,83,False,KY
2013-08-01,85,False,KY
2013-09-01,69,False,KY
2013-10-01,70,False,KY
2013-11-01,62,False,KY
2013-12-01,55,False,KY
2014-01-01,75,False,KY
2014-02-01,71,False,KY
2014-03-01,67,False,KY
2014-04-01,74,False,KY
2014-05-01,78,False,KY
2014-06-01,80,False,KY
2014-07-01,75,False,KY
2014-08-01,73,False,KY
2014-09-01,69,False,KY
2014-10-01,68,False,KY
2014-11-01,57,False,KY
2014-12-01,53,False,KY
2015-01-01,70,False,KY
2015-02-01,62,False,KY
2015-03-01,64,False,KY
2015-04-01,64,False,KY
2015-05-01,69,False,KY
2015-06-01,68,False,KY
2015-07-01,70,False,KY
2015-08-01,75,False,KY
2015-09-01,68,False,KY
2015-10-01,63,False,KY
2015-11-01,57,False,KY
2015-12-01,56,False,KY
2016-01-01,64,False,KY
2016-02-01,63,False,KY
2016-03-01,65,False,KY
2016-04-01,64,False,KY
2016-05-01,71,False,KY
2016-06-01,70,False,KY
2016-07-01,69,False,KY
2016-08-01,70,False,KY
2016-09-01,64,False,KY
2016-10-01,63,False,KY
2016-11-01,55,False,KY
2016-12-01,53,False,KY
2017-01-01,71,False,KY
2017-02-01,60,False,KY
2017-03-01,59,False,KY
2017-04-01,60,False,KY
2017-05-01,69,False,KY
2017-06-01,70,False,KY
2017-07-01,65,False,KY
2017-08-01,74,False,KY
2017-09-01,72,False,KY
2017-10-01,66,False,KY
2017-11-01,59,False,KY
2017-12-01,56,False,KY
2018-01-01,74,False,KY
2018-02-01,64,False,KY
2018-03-01,65,False,KY
2018-04-01,67,False,KY
2018-05-01,69,False,KY
2018-06-01,72,False,KY
2018-07-01,75,False,KY
2018-08-01,79,False,KY
2018-09-01,66,False,KY
2018-10-01,65,False,KY
2018-11-01,59,False,KY
2018-12-01,55,False,KY
2019-01-01,72,False,KY
2011-01-01,87,False,LA
2011-02-01,68,False,LA
2011-03-01,71,False,LA
2011-04-01,71,False,LA
2011-05-01,79,False,LA
2011-06-01,83,False,LA
2011-07-01,90,False,LA
2011-08-01,92,False,LA
2011-09-01,76,False,LA
2011-10-01,100,False,LA
2011-11-01,69,False,LA
2011-12-01,54,False,LA
2012-01-01,74,False,LA
2012-02-01,60,False,LA
2012-03-01,61,False,LA
2012-04-01,69,False,LA
2012-05-01,77,False,LA
2012-06-01,75,False,LA
2012-07-01,74,False,LA
2012-08-01,68,False,LA
2012-09-01,65,False,LA
2012-10-01,74,False,LA
2012-11-01,56,False,LA
2012-12-01,50,False,LA
2013-01-01,68,False,LA
2013-02-01,60,False,LA
2013-03-01,63,False,LA
2013-04-01,68,False,LA
2013-05-01,69,False,LA
2013-06-01,77,False,LA
2013-07-01,80,False,LA
2013-08-01,80,False,LA
2013-09-01,75,False,LA
2013-10-01,69,False,LA
2013-11-01,62,False,LA
2013-12-01,64,False,LA
2014-01-01,80,False,LA
2014-02-01,62,False,LA
2014-03-01,68,False,LA
2014-04-01,75,False,LA
2014-05-01,71,False,LA
2014-06-01,74,False,LA
2014-07-01,80,False,LA
2014-08-01,77,False,LA
2014-09-01,69,False,LA
2014-10-01,70,False,LA
2014-11-01,59,False,LA
2014-12-01,58,False,LA
2015-01-01,75,False,LA
2015-02-01,64,False,LA
2015-03-01,69,False,LA
2015-04-01,73,False,LA
2015-05-01,69,False,LA
2015-06-01,76,False,LA
2015-07-01,76,False,LA
2015-08-01,79,False,LA
2015-09-01,74,False,LA
2015-10-01,75,False,LA
2015-11-01,65,False,LA
2015-12-01,57,False,LA
2016-01-01,81,False,LA
2016-02-01,70,False,LA
2016-03-01,69,False,LA
2016-04-01,73,False,LA
2016-05-01,81,False,LA
2016-06-01,83,False,LA
2016-07-01,81,False,LA
2016-08-01,73,False,LA
2016-09-01,71,False,LA
2016-10-01,68,False,LA
2016-11-01,62,False,LA
2016-12-01,56,False,LA
2017-01-01,73,False,LA
2017-02-01,66,False,LA
2017-03-01,67,False,LA
2017-04-01,71,False,LA
2017-05-01,71,False,LA
2017-06-01,82,False,LA
2017-07-01,83,False,LA
2017-08-01,82,False,LA
2017-09-01,75,False,LA
2017-10-01,69,False,LA
2017-11-01,64,False,LA
2017-12-01,57,False,LA
2018-01-01,76,False,LA
2018-02-01,63,False,LA
2018-03-01,66,False,LA
2018-04-01,74,False,LA
2018-05-01,83,False,LA
2018-06-01,80,False,LA
2018-07-01,81,False,LA
2018-08-01,81,False,LA
2018-09-01,70,False,LA
2018-10-01,68,False,LA
2018-11-01,61,False,LA
2018-12-01,61,False,LA
2019-01-01,78,False,LA
2011-01-01,69,False,ME
2011-02-01,62,False,ME
2011-03-01,69,False,ME
2011-04-01,75,False,ME
2011-05-01,72,False,ME
2011-06-01,71,False,ME
2011-07-01,68,False,ME
2011-08-01,74,False,ME
2011-09-01,83,False,ME
2011-10-01,100,False,ME
2011-11-01,58,False,ME
2011-12-01,64,False,ME
2012-01-01,68,False,ME
2012-02-01,73,False,ME
2012-03-01,68,False,ME
2012-04-01,68,False,ME
2012-05-01,70,False,ME
2012-06-01,69,False,ME
2012-07-01,61,False,ME
2012-08-01,68,False,ME
2012-09-01,69,False,ME
2012-10-01,58,False,ME
2012-11-01,59,False,ME
2012-12-01,53,False,ME
2013-01-01,67,False,ME
2013-02-01,69,False,ME
2013-03-01,63,False,ME
2013-04-01,65,False,ME
2013-05-01,61,False,ME
2013-06-01,57,False,ME
2013-07-01,64,False,ME
2013-08-01,65,False,ME
2013-09-01,64,False,ME
2013-10-01,57,False,ME
2013-11-01,54,False,ME
2013-12-01,51,False,ME
2014-01-01,62,False,ME
2014-02-01,57,False,ME
2014-03-01,68,False,ME
2014-04-01,72,False,ME
2014-05-01,73,False,ME
2014-06-01,65,False,ME
2014-07-01,60,False,ME
2014-08-01,66,False,ME
2014-09-01,67,False,ME
2014-10-01,53,False,ME
2014-11-01,56,False,ME
2014-12-01,50,False,ME
2015-01-01,58,False,ME
2015-02-01,53,False,ME
2015-03-01,68,False,ME
2015-04-01,57,False,ME
2015-05-01,58,False,ME
2015-06-01,59,False,ME
2015-07-01,66,False,ME
2015-08-01,55,False,ME
2015-09-01,56,False,ME
2015-10-01,54,False,ME
2015-11-01,51,False,ME
2015-12-01,47,False,ME
2016-01-01,62,False,ME
2016-02-01,50,False,ME
2016-03-01,59,False,ME
2016-04-01,60,False,ME
2016-05-01,59,False,ME
2016-06-01,56,False,ME
2016-07-01,52,False,ME
2016-08-01,52,False,ME
2016-09-01,56,False,ME
2016-10-01,53,False,ME
2016-11-01,49,False,ME
2016-12-01,43,False,ME
2017-01-01,60,False,ME
2017-02-01,52,False,ME
2017-03-01,60,False,ME
2017-04-01,54,False,ME
2017-05-01,56,False,ME
2017-06-01,50,False,ME
2017-07-01,50,False,ME
2017-08-01,57,False,ME
2017-09-01,48,False,ME
2017-10-01,48,False,ME
2017-11-01,54,False,ME
2017-12-01,51,False,ME
2018-01-01,62,False,ME
2018-02-01,55,False,ME
2018-03-01,58,False,ME
2018-04-01,56,False,ME
2018-05-01,58,False,ME
2018-06-01,56,False,ME
2018-07-01,54,False,ME
2018-08-01,52,False,ME
2018-09-01,58,False,ME
2018-10-01,52,False,ME
2018-11-01,50,False,ME
2018-12-01,47,False,ME
2019-01-01,61,False,ME
2011-01-01,80,False,MD
2011-02-01,72,False,MD
2011-03-01,73,False,MD
2011-04-01,68,False,MD
2011-05-01,72,False,MD
2011-06-01,85,False,MD
2011-07-01,79,False,MD
2011-08-01,80,False,MD
2011-09-01,75,False,MD
2011-10-01,100,False,MD
2011-11-01,66,False,MD
2011-12-01,58,False,MD
2012-01-01,76,False,MD
2012-02-01,68,False,MD
2012-03-01,71,False,MD
2012-04-01,70,False,MD
2012-05-01,74,False,MD
2012-06-01,79,False,MD
2012-07-01,75,False,MD
2012-08-01,72,False,MD
2012-09-01,71,False,MD
2012-10-01,66,False,MD
2012-11-01,59,False,MD
2012-12-01,52,False,MD
2013-01-01,67,False,MD
2013-02-01,61,False,MD
2013-03-01,68,False,MD
2013-04-01,73,False,MD
2013-05-01,66,False,MD
2013-06-01,72,False,MD
2013-07-01,72,False,MD
2013-08-01,76,False,MD
2013-09-01,71,False,MD
2013-10-01,70,False,MD
2013-11-01,62,False,MD
2013-12-01,56,False,MD
2014-01-01,73,False,MD
2014-02-01,69,False,MD
2014-03-01,65,False,MD
2014-04-01,70,False,MD
2014-05-01,74,False,MD
2014-06-01,78,False,MD
2014-07-01,75,False,MD
2014-08-01,78,False,MD
2014-09-01,71,False,MD
2014-10-01,72,False,MD
2014-11-01,61,False,MD
