date,candy crush,isPartial,State
2012-08-01,0,False,GA
2012-09-01,0,False,GA
2012-10-01,0,False,GA
2012-11-01,1,False,GA
2012-12-01,2,False,GA
2013-01-01,6,False,GA
2013-02-01,9,False,GA
2013-03-01,15,False,GA
2013-04-01,27,False,GA
2013-05-01,50,False,GA
2013-06-01,91,False,GA
2013-07-01,100,False,GA
2013-08-01,81,False,GA
2013-09-01,72,False,GA
2013-10-01,61,False,GA
2013-11-01,54,False,GA
2013-12-01,60,False,GA
2014-01-01,50,False,GA
2014-02-01,42,False,GA
2014-03-01,37,False,GA
2014-04-01,29,False,GA
2014-05-01,27,False,GA
2014-06-01,28,False,GA
2014-07-01,25,False,GA
2014-08-01,22,False,GA
2014-09-01,20,False,GA
2014-10-01,19,False,GA
2014-11-01,22,False,GA
2014-12-01,22,False,GA
2015-01-01,19,False,GA
2015-02-01,15,False,GA
2015-03-01,16,False,GA
2015-04-01,14,False,GA
2015-05-01,11,False,GA
2015-06-01,13,False,GA
2015-07-01,15,False,GA
2015-08-01,13,False,GA
2015-09-01,11,False,GA
2015-10-01,10,False,GA
2015-11-01,11,False,GA
2015-12-01,12,False,GA
2016-01-01,12,False,GA
2016-02-01,8,False,GA
2016-03-01,9,False,GA
2016-04-01,9,False,GA
2016-05-01,11,False,GA
2016-06-01,9,False,GA
2016-07-01,8,False,GA
2016-08-01,8,False,GA
2016-09-01,7,False,GA
2016-10-01,7,False,GA
2016-11-01,8,False,GA
2016-12-01,8,False,GA
2017-01-01,10,False,GA
2017-02-01,8,False,GA
2017-03-01,7,False,GA
2017-04-01,5,False,GA
2017-05-01,8,False,GA
2017-06-01,9,False,GA
2017-07-01,11,False,GA
2017-08-01,9,False,GA
2017-09-01,7,False,GA
2017-10-01,7,False,GA
2017-11-01,7,False,GA
2017-12-01,7,False,GA
2018-01-01,7,False,GA
2018-02-01,7,False,GA
2018-03-01,7,False,GA
2018-04-01,8,False,GA
2018-05-01,6,False,GA
2018-06-01,8,False,GA
2018-07-01,7,False,GA
2018-08-01,7,False,GA
2018-09-01,6,False,GA
2018-10-01,7,False,GA
2018-11-01,5,False,GA
2018-12-01,6,False,GA
2019-01-01,7,False,GA
2011-01-01,0,False,HI
2011-02-01,0,False,HI
2011-03-01,1,False,HI
2011-04-01,0,False,HI
2011-05-01,0,False,HI
2011-06-01,0,False,HI
2011-07-01,0,False,HI
2011-08-01,0,False,HI
2011-09-01,0,False,HI
2011-10-01,0,False,HI
2011-11-01,0,False,HI
2011-12-01,0,False,HI
2012-01-01,0,False,HI
2012-02-01,0,False,HI
2012-03-01,0,False,HI
2012-04-01,0,False,HI
2012-05-01,0,False,HI
2012-06-01,0,False,HI
2012-07-01,0,False,HI
2012-08-01,1,False,HI
2012-09-01,0,False,HI
2012-10-01,0,False,HI
2012-11-01,0,False,HI
2012-12-01,1,False,HI
2013-01-01,6,False,HI
2013-02-01,19,False,HI
2013-03-01,25,False,HI
2013-04-01,38,False,HI
2013-05-01,73,False,HI
2013-06-01,100,False,HI
2013-07-01,59,False,HI
2013-08-01,78,False,HI
2013-09-01,53,False,HI
2013-10-01,47,False,HI
2013-11-01,38,False,HI
2013-12-01,35,False,HI
2014-01-01,38,False,HI
2014-02-01,32,False,HI
2014-03-01,25,False,HI
2014-04-01,29,False,HI
2014-05-01,20,False,HI
2014-06-01,17,False,HI
2014-07-01,17,False,HI
2014-08-01,12,False,HI
2014-09-01,16,False,HI
2014-10-01,11,False,HI
2014-11-01,14,False,HI
2014-12-01,15,False,HI
2015-01-01,13,False,HI
2015-02-01,12,False,HI
2015-03-01,12,False,HI
2015-04-01,10,False,HI
2015-05-01,17,False,HI
2015-06-01,8,False,HI
2015-07-01,9,False,HI
2015-08-01,16,False,HI
2015-09-01,11,False,HI
2015-10-01,6,False,HI
2015-11-01,9,False,HI
2015-12-01,10,False,HI
2016-01-01,9,False,HI
2016-02-01,8,False,HI
2016-03-01,9,False,HI
2016-04-01,9,False,HI
2016-05-01,8,False,HI
2016-06-01,10,False,HI
2016-07-01,13,False,HI
2016-08-01,10,False,HI
2016-09-01,8,False,HI
2016-10-01,8,False,HI
2016-11-01,5,False,HI
2016-12-01,7,False,HI
2017-01-01,6,False,HI
2017-02-01,6,False,HI
2017-03-01,5,False,HI
2017-04-01,8,False,HI
2017-05-01,12,False,HI
2017-06-01,9,False,HI
2017-07-01,4,False,HI
2017-08-01,8,False,HI
2017-09-01,6,False,HI
2017-10-01,7,False,HI
2017-11-01,10,False,HI
2017-12-01,8,False,HI
2018-01-01,8,False,HI
2018-02-01,7,False,HI
2018-03-01,6,False,HI
2018-04-01,8,False,HI
2018-05-01,7,False,HI
2018-06-01,6,False,HI
2018-07-01,9,False,HI
2018-08-01,6,False,HI
2018-09-01,6,False,HI
2018-10-01,8,False,HI
2018-11-01,4,False,HI
2018-12-01,6,False,HI
2019-01-01,8,False,HI
2011-01-01,0,False,ID
2011-02-01,0,False,ID
2011-03-01,0,False,ID
2011-04-01,0,False,ID
2011-05-01,0,False,ID
2011-06-01,0,False,ID
2011-07-01,0,False,ID
2011-08-01,0,False,ID
2011-09-01,0,False,ID
2011-10-01,0,False,ID
2011-11-01,0,False,ID
2011-12-01,0,False,ID
2012-01-01,0,False,ID
2012-02-01,0,False,ID
2012-03-01,0,False,ID
2012-04-01,0,False,ID
2012-05-01,0,False,ID
2012-06-01,0,False,ID
2012-07-01,0,False,ID
2012-08-01,0,False,ID
2012-09-01,0,False,ID
2012-10-01,0,False,ID
2012-11-01,0,False,ID
2012-12-01,4,False,ID
2013-01-01,5,False,ID
2013-02-01,12,False,ID
2013-03-01,18,False,ID
2013-04-01,40,False,ID
2013-05-01,56,False,ID
2013-06-01,93,False,ID
2013-07-01,88,False,ID
2013-08-01,75,False,ID
2013-09-01,100,False,ID
2013-10-01,63,False,ID
2013-11-01,67,False,ID
2013-12-01,66,False,ID
2014-01-01,71,False,ID
2014-02-01,55,False,ID
2014-03-01,47,False,ID
2014-04-01,60,False,ID
2014-05-01,49,False,ID
2014-06-01,34,False,ID
2014-07-01,37,False,ID
2014-08-01,37,False,ID
2014-09-01,43,False,ID
2014-10-01,28,False,ID
2014-11-01,27,False,ID
2014-12-01,24,False,ID
2015-01-01,30,False,ID
2015-02-01,23,False,ID
2015-03-01,21,False,ID
2015-04-01,26,False,ID
2015-05-01,21,False,ID
2015-06-01,21,False,ID
2015-07-01,21,False,ID
2015-08-01,25,False,ID
2015-09-01,18,False,ID
2015-10-01,15,False,ID
2015-11-01,14,False,ID
2015-12-01,26,False,ID
2016-01-01,15,False,ID
2016-02-01,22,False,ID
2016-03-01,14,False,ID
2016-04-01,12,False,ID
2016-05-01,26,False,ID
2016-06-01,18,False,ID
2016-07-01,18,False,ID
2016-08-01,13,False,ID
2016-09-01,20,False,ID
2016-10-01,9,False,ID
2016-11-01,13,False,ID
2016-12-01,11,False,ID
2017-01-01,11,False,ID
2017-02-01,11,False,ID
2017-03-01,7,False,ID
2017-04-01,10,False,ID
2017-05-01,11,False,ID
2017-06-01,12,False,ID
2017-07-01,17,False,ID
2017-08-01,11,False,ID
2017-09-01,12,False,ID
2017-10-01,12,False,ID
2017-11-01,8,False,ID
2017-12-01,19,False,ID
2018-01-01,16,False,ID
2018-02-01,10,False,ID
2018-03-01,14,False,ID
2018-04-01,5,False,ID
2018-05-01,16,False,ID
2018-06-01,17,False,ID
2018-07-01,10,False,ID
2018-08-01,9,False,ID
2018-09-01,7,False,ID
2018-10-01,9,False,ID
2018-11-01,16,False,ID
2018-12-01,11,False,ID
2019-01-01,10,False,ID
2011-01-01,0,False,IL
2011-02-01,0,False,IL
2011-03-01,0,False,IL
2011-04-01,0,False,IL
2011-05-01,0,False,IL
2011-06-01,0,False,IL
2011-07-01,0,False,IL
2011-08-01,0,False,IL
2011-09-01,0,False,IL
2011-10-01,0,False,IL
2011-11-01,0,False,IL
2011-12-01,0,False,IL
2012-01-01,0,False,IL
2012-02-01,0,False,IL
2012-03-01,0,False,IL
2012-04-01,0,False,IL
2012-05-01,0,False,IL
2012-06-01,0,False,IL
2012-07-01,1,False,IL
2012-08-01,1,False,IL
2012-09-01,1,False,IL
2012-10-01,0,False,IL
2012-11-01,1,False,IL
2012-12-01,4,False,IL
2013-01-01,7,False,IL
2013-02-01,14,False,IL
2013-03-01,23,False,IL
2013-04-01,41,False,IL
2013-05-01,64,False,IL
2013-06-01,96,False,IL
2013-07-01,100,False,IL
2013-08-01,99,False,IL
2013-09-01,91,False,IL
2013-10-01,84,False,IL
2013-11-01,75,False,IL
2013-12-01,67,False,IL
2014-01-01,67,False,IL
2014-02-01,52,False,IL
2014-03-01,49,False,IL
2014-04-01,42,False,IL
2014-05-01,38,False,IL
2014-06-01,36,False,IL
2014-07-01,36,False,IL
2014-08-01,33,False,IL
2014-09-01,29,False,IL
2014-10-01,25,False,IL
2014-11-01,27,False,IL
2014-12-01,30,False,IL
2015-01-01,25,False,IL
2015-02-01,22,False,IL
2015-03-01,22,False,IL
2015-04-01,17,False,IL
2015-05-01,18,False,IL
2015-06-01,19,False,IL
2015-07-01,16,False,IL
2015-08-01,18,False,IL
2015-09-01,15,False,IL
2015-10-01,14,False,IL
2015-11-01,16,False,IL
2015-12-01,14,False,IL
2016-01-01,17,False,IL
2016-02-01,15,False,IL
2016-03-01,14,False,IL
2016-04-01,13,False,IL
2016-05-01,12,False,IL
2016-06-01,15,False,IL
2016-07-01,14,False,IL
2016-08-01,13,False,IL
2016-09-01,11,False,IL
2016-10-01,12,False,IL
2016-11-01,11,False,IL
2016-12-01,11,False,IL
2017-01-01,14,False,IL
2017-02-01,12,False,IL
2017-03-01,10,False,IL
2017-04-01,11,False,IL
2017-05-01,11,False,IL
2017-06-01,11,False,IL
2017-07-01,12,False,IL
2017-08-01,13,False,IL
2017-09-01,11,False,IL
2017-10-01,12,False,IL
2017-11-01,12,False,IL
2017-12-01,11,False,IL
2018-01-01,12,False,IL
2018-02-01,12,False,IL
2018-03-01,11,False,IL
2018-04-01,10,False,IL
2018-05-01,9,False,IL
2018-06-01,11,False,IL
2018-07-01,10,False,IL
2018-08-01,10,False,IL
2018-09-01,12,False,IL
2018-10-01,10,False,IL
2018-11-01,9,False,IL
2018-12-01,10,False,IL
2019-01-01,10,False,IL
2011-01-01,0,False,IN
2011-02-01,0,False,IN
2011-03-01,0,False,IN
2011-04-01,0,False,IN
2011-05-01,0,False,IN
2011-06-01,0,False,IN
2011-07-01,0,False,IN
2011-08-01,0,False,IN
2011-09-01,0,False,IN
2011-10-01,0,False,IN
2011-11-01,0,False,IN
2011-12-01,0,False,IN
2012-01-01,0,False,IN
2012-02-01,0,False,IN
2012-03-01,0,False,IN
2012-04-01,0,False,IN
2012-05-01,0,False,IN
2012-06-01,1,False,IN
2012-07-01,1,False,IN
2012-08-01,1,False,IN
2012-09-01,1,False,IN
2012-10-01,1,False,IN
2012-11-01,1,False,IN
2012-12-01,4,False,IN
2013-01-01,7,False,IN
2013-02-01,16,False,IN
2013-03-01,24,False,IN
2013-04-01,35,False,IN
2013-05-01,57,False,IN
2013-06-01,83,False,IN
2013-07-01,91,False,IN
2013-08-01,100,False,IN
2013-09-01,61,False,IN
2013-10-01,69,False,IN
2013-11-01,64,False,IN
2013-12-01,62,False,IN
2014-01-01,65,False,IN
2014-02-01,54,False,IN
2014-03-01,42,False,IN
2014-04-01,35,False,IN
2014-05-01,35,False,IN
2014-06-01,37,False,IN
2014-07-01,30,False,IN
2014-08-01,28,False,IN
2014-09-01,26,False,IN
2014-10-01,27,False,IN
2014-11-01,26,False,IN
2014-12-01,28,False,IN
2015-01-01,27,False,IN
2015-02-01,20,False,IN
2015-03-01,20,False,IN
2015-04-01,18,False,IN
2015-05-01,17,False,IN
2015-06-01,19,False,IN
2015-07-01,22,False,IN
2015-08-01,18,False,IN
2015-09-01,16,False,IN
2015-10-01,14,False,IN
2015-11-01,13,False,IN
2015-12-01,13,False,IN
2016-01-01,16,False,IN
2016-02-01,13,False,IN
2016-03-01,12,False,IN
2016-04-01,11,False,IN
2016-05-01,12,False,IN
2016-06-01,15,False,IN
2016-07-01,15,False,IN
2016-08-01,10,False,IN
2016-09-01,10,False,IN
2016-10-01,9,False,IN
2016-11-01,11,False,IN
2016-12-01,10,False,IN
2017-01-01,10,False,IN
2017-02-01,9,False,IN
2017-03-01,9,False,IN
2017-04-01,9,False,IN
2017-05-01,9,False,IN
2017-06-01,7,False,IN
2017-07-01,12,False,IN
2017-08-01,12,False,IN
2017-09-01,8,False,IN
2017-10-01,8,False,IN
2017-11-01,14,False,IN
2017-12-01,10,False,IN
2018-01-01,11,False,IN
2018-02-01,12,False,IN
2018-03-01,11,False,IN
2018-04-01,8,False,IN
2018-05-01,10,False,IN
2018-06-01,9,False,IN
2018-07-01,8,False,IN
2018-08-01,8,False,IN
2018-09-01,11,False,IN
2018-10-01,10,False,IN
2018-11-01,9,False,IN
2018-12-01,8,False,IN
2019-01-01,10,False,IN
2011-01-01,0,False,IA
2011-02-01,0,False,IA
2011-03-01,0,False,IA
2011-04-01,0,False,IA
2011-05-01,0,False,IA
2011-06-01,0,False,IA
2011-07-01,0,False,IA
2011-08-01,0,False,IA
2011-09-01,0,False,IA
2011-10-01,1,False,IA
2011-11-01,0,False,IA
2011-12-01,0,False,IA
2012-01-01,0,False,IA
2012-02-01,0,False,IA
2012-03-01,0,False,IA
2012-04-01,0,False,IA
2012-05-01,1,False,IA
2012-06-01,0,False,IA
2012-07-01,1,False,IA
2012-08-01,1,False,IA
2012-09-01,2,False,IA
2012-10-01,1,False,IA
2012-11-01,1,False,IA
2012-12-01,4,False,IA
2013-01-01,6,False,IA
2013-02-01,13,False,IA
2013-03-01,21,False,IA
2013-04-01,40,False,IA
2013-05-01,64,False,IA
2013-06-01,75,False,IA
2013-07-01,98,False,IA
2013-08-01,100,False,IA
2013-09-01,93,False,IA
2013-10-01,74,False,IA
2013-11-01,76,False,IA
2013-12-01,71,False,IA
2014-01-01,66,False,IA
2014-02-01,54,False,IA
2014-03-01,58,False,IA
2014-04-01,40,False,IA
2014-05-01,41,False,IA
2014-06-01,37,False,IA
2014-07-01,31,False,IA
2014-08-01,31,False,IA
2014-09-01,36,False,IA
2014-10-01,26,False,IA
2014-11-01,19,False,IA
2014-12-01,29,False,IA
2015-01-01,29,False,IA
2015-02-01,17,False,IA
2015-03-01,17,False,IA
2015-04-01,16,False,IA
2015-05-01,11,False,IA
2015-06-01,20,False,IA
2015-07-01,17,False,IA
2015-08-01,25,False,IA
2015-09-01,12,False,IA
2015-10-01,18,False,IA
2015-11-01,19,False,IA
2015-12-01,16,False,IA
2016-01-01,16,False,IA
2016-02-01,11,False,IA
2016-03-01,12,False,IA
2016-04-01,13,False,IA
2016-05-01,14,False,IA
2016-06-01,14,False,IA
2016-07-01,14,False,IA
2016-08-01,15,False,IA
2016-09-01,9,False,IA
2016-10-01,15,False,IA
2016-11-01,12,False,IA
2016-12-01,9,False,IA
2017-01-01,17,False,IA
2017-02-01,12,False,IA
2017-03-01,9,False,IA
2017-04-01,11,False,IA
2017-05-01,15,False,IA
2017-06-01,13,False,IA
2017-07-01,17,False,IA
2017-08-01,15,False,IA
2017-09-01,11,False,IA
2017-10-01,12,False,IA
2017-11-01,15,False,IA
2017-12-01,12,False,IA
2018-01-01,13,False,IA
2018-02-01,13,False,IA
2018-03-01,14,False,IA
2018-04-01,10,False,IA
2018-05-01,10,False,IA
2018-06-01,13,False,IA
2018-07-01,12,False,IA
2018-08-01,13,False,IA
2018-09-01,12,False,IA
2018-10-01,6,False,IA
2018-11-01,10,False,IA
2018-12-01,8,False,IA
2019-01-01,14,False,IA
2011-01-01,0,False,KS
2011-02-01,0,False,KS
2011-03-01,0,False,KS
2011-04-01,0,False,KS
2011-05-01,0,False,KS
2011-06-01,0,False,KS
2011-07-01,0,False,KS
2011-08-01,0,False,KS
2011-09-01,0,False,KS
2011-10-01,0,False,KS
2011-11-01,0,False,KS
2011-12-01,0,False,KS
2012-01-01,0,False,KS
2012-02-01,0,False,KS
2012-03-01,0,False,KS
2012-04-01,1,False,KS
2012-05-01,0,False,KS
2012-06-01,0,False,KS
2012-07-01,1,False,KS
2012-08-01,1,False,KS
2012-09-01,0,False,KS
2012-10-01,0,False,KS
2012-11-01,1,False,KS
2012-12-01,3,False,KS
2013-01-01,5,False,KS
2013-02-01,8,False,KS
2013-03-01,20,False,KS
2013-04-01,33,False,KS
2013-05-01,43,False,KS
2013-06-01,79,False,KS
2013-07-01,100,False,KS
2013-08-01,87,False,KS
2013-09-01,72,False,KS
2013-10-01,49,False,KS
2013-11-01,56,False,KS
2013-12-01,60,False,KS
2014-01-01,57,False,KS
2014-02-01,41,False,KS
2014-03-01,37,False,KS
2014-04-01,26,False,KS
2014-05-01,32,False,KS
2014-06-01,32,False,KS
2014-07-01,31,False,KS
2014-08-01,28,False,KS
2014-09-01,27,False,KS
2014-10-01,24,False,KS
2014-11-01,23,False,KS
2014-12-01,22,False,KS
2015-01-01,24,False,KS
2015-02-01,23,False,KS
2015-03-01,16,False,KS
2015-04-01,15,False,KS
2015-05-01,15,False,KS
2015-06-01,13,False,KS
2015-07-01,16,False,KS
2015-08-01,16,False,KS
2015-09-01,18,False,KS
2015-10-01,13,False,KS
2015-11-01,8,False,KS
2015-12-01,7,False,KS
2016-01-01,15,False,KS
2016-02-01,10,False,KS
2016-03-01,11,False,KS
2016-04-01,11,False,KS
2016-05-01,12,False,KS
2016-06-01,8,False,KS
2016-07-01,14,False,KS
2016-08-01,10,False,KS
2016-09-01,7,False,KS
2016-10-01,10,False,KS
2016-11-01,10,False,KS
2016-12-01,9,False,KS
2017-01-01,10,False,KS
2017-02-01,11,False,KS
2017-03-01,7,False,KS
2017-04-01,7,False,KS
2017-05-01,6,False,KS
2017-06-01,8,False,KS
2017-07-01,14,False,KS
2017-08-01,9,False,KS
2017-09-01,6,False,KS
2017-10-01,8,False,KS
2017-11-01,10,False,KS
2017-12-01,10,False,KS
2018-01-01,9,False,KS
2018-02-01,8,False,KS
2018-03-01,10,False,KS
2018-04-01,10,False,KS
2018-05-01,9,False,KS
2018-06-01,8,False,KS
2018-07-01,11,False,KS
2018-08-01,8,False,KS
2018-09-01,6,False,KS
2018-10-01,5,False,KS
2018-11-01,9,False,KS
2018-12-01,6,False,KS
2019-01-01,9,False,KS
2011-01-01,0,False,KY
2011-02-01,0,False,KY
2011-03-01,0,False,KY
2011-04-01,0,False,KY
2011-05-01,0,False,KY
2011-06-01,0,False,KY
2011-07-01,1,False,KY
2011-08-01,0,False,KY
2011-09-01,0,False,KY
2011-10-01,0,False,KY
2011-11-01,0,False,KY
2011-12-01,0,False,KY
2012-01-01,0,False,KY
2012-02-01,0,False,KY
2012-03-01,0,False,KY
2012-04-01,0,False,KY
2012-05-01,0,False,KY
2012-06-01,1,False,KY
2012-07-01,1,False,KY
2012-08-01,0,False,KY
2012-09-01,0,False,KY
2012-10-01,2,False,KY
2012-11-01,1,False,KY
2012-12-01,6,False,KY
2013-01-01,4,False,KY
2013-02-01,8,False,KY
2013-03-01,22,False,KY
2013-04-01,41,False,KY
2013-05-01,55,False,KY
2013-06-01,81,False,KY
2013-07-01,100,False,KY
2013-08-01,95,False,KY
2013-09-01,73,False,KY
2013-10-01,67,False,KY
2013-11-01,61,False,KY
2013-12-01,61,False,KY
2014-01-01,47,False,KY
2014-02-01,46,False,KY
2014-03-01,34,False,KY
2014-04-01,31,False,KY
2014-05-01,31,False,KY
2014-06-01,38,False,KY
2014-07-01,26,False,KY
2014-08-01,25,False,KY
2014-09-01,22,False,KY
2014-10-01,19,False,KY
2014-11-01,19,False,KY
2014-12-01,21,False,KY
2015-01-01,15,False,KY
2015-02-01,12,False,KY
2015-03-01,11,False,KY
2015-04-01,17,False,KY
2015-05-01,16,False,KY
2015-06-01,16,False,KY
2015-07-01,15,False,KY
2015-08-01,18,False,KY
2015-09-01,13,False,KY
2015-10-01,14,False,KY
2015-11-01,15,False,KY
2015-12-01,16,False,KY
2016-01-01,13,False,KY
2016-02-01,14,False,KY
2016-03-01,13,False,KY
2016-04-01,14,False,KY
2016-05-01,14,False,KY
2016-06-01,12,False,KY
2016-07-01,9,False,KY
2016-08-01,10,False,KY
2016-09-01,10,False,KY
2016-10-01,10,False,KY
2016-11-01,10,False,KY
2016-12-01,11,False,KY
2017-01-01,11,False,KY
2017-02-01,9,False,KY
2017-03-01,10,False,KY
2017-04-01,11,False,KY
2017-05-01,11,False,KY
2017-06-01,10,False,KY
2017-07-01,11,False,KY
2017-08-01,11,False,KY
2017-09-01,10,False,KY
2017-10-01,11,False,KY
2017-11-01,11,False,KY
2017-12-01,13,False,KY
2018-01-01,9,False,KY
2018-02-01,10,False,KY
2018-03-01,10,False,KY
2018-04-01,7,False,KY
2018-05-01,8,False,KY
2018-06-01,8,False,KY
2018-07-01,8,False,KY
2018-08-01,7,False,KY
2018-09-01,6,False,KY
2018-10-01,9,False,KY
2018-11-01,9,False,KY
2018-12-01,10,False,KY
2019-01-01,7,False,KY
2011-01-01,0,False,LA
2011-02-01,0,False,LA
2011-03-01,0,False,LA
2011-04-01,0,False,LA
2011-05-01,0,False,LA
2011-06-01,0,False,LA
2011-07-01,0,False,LA
2011-08-01,0,False,LA
2011-09-01,0,False,LA
2011-10-01,0,False,LA
2011-11-01,0,False,LA
2011-12-01,0,False,LA
2012-01-01,0,False,LA
2012-02-01,0,False,LA
2012-03-01,0,False,LA
2012-04-01,0,False,LA
2012-05-01,0,False,LA
2012-06-01,0,False,LA
2012-07-01,0,False,LA
2012-08-01,1,False,LA
2012-09-01,0,False,LA
2012-10-01,0,False,LA
2012-11-01,0,False,LA
2012-12-01,2,False,LA
2013-01-01,5,False,LA
2013-02-01,11,False,LA
2013-03-01,20,False,LA
2013-04-01,37,False,LA
2013-05-01,71,False,LA
2013-06-01,98,False,LA
2013-07-01,100,False,LA
2013-08-01,80,False,LA
2013-09-01,71,False,LA
2013-10-01,49,False,LA
2013-11-01,55,False,LA
2013-12-01,45,False,LA
2014-01-01,44,False,LA
2014-02-01,38,False,LA
2014-03-01,27,False,LA
2014-04-01,21,False,LA
2014-05-01,23,False,LA
2014-06-01,21,False,LA
2014-07-01,19,False,LA
2014-08-01,19,False,LA
2014-09-01,20,False,LA
2014-10-01,17,False,LA
2014-11-01,16,False,LA
2014-12-01,16,False,LA
2015-01-01,14,False,LA
2015-02-01,17,False,LA
2015-03-01,14,False,LA
2015-04-01,16,False,LA
2015-05-01,12,False,LA
2015-06-01,14,False,LA
2015-07-01,14,False,LA
2015-08-01,15,False,LA
2015-09-01,10,False,LA
2015-10-01,10,False,LA
2015-11-01,10,False,LA
2015-12-01,12,False,LA
2016-01-01,13,False,LA
2016-02-01,10,False,LA
2016-03-01,12,False,LA
2016-04-01,9,False,LA
2016-05-01,7,False,LA
2016-06-01,6,False,LA
2016-07-01,9,False,LA
2016-08-01,8,False,LA
2016-09-01,7,False,LA
2016-10-01,8,False,LA
2016-11-01,7,False,LA
2016-12-01,7,False,LA
2017-01-01,8,False,LA
2017-02-01,9,False,LA
2017-03-01,6,False,LA
2017-04-01,7,False,LA
2017-05-01,4,False,LA
2017-06-01,8,False,LA
2017-07-01,7,False,LA
2017-08-01,10,False,LA
2017-09-01,8,False,LA
2017-10-01,7,False,LA
2017-11-01,5,False,LA
2017-12-01,7,False,LA
2018-01-01,8,False,LA
2018-02-01,6,False,LA
2018-03-01,9,False,LA
2018-04-01,7,False,LA
2018-05-01,6,False,LA
2018-06-01,8,False,LA
2018-07-01,8,False,LA
2018-08-01,7,False,LA
2018-09-01,4,False,LA
2018-10-01,8,False,LA
2018-11-01,5,False,LA
2018-12-01,6,False,LA
2019-01-01,7,False,LA
2011-01-01,0,False,ME
2011-02-01,0,False,ME
2011-03-01,0,False,ME
2011-04-01,0,False,ME
2011-05-01,0,False,ME
2011-06-01,0,False,ME
2011-07-01,0,False,ME
2011-08-01,0,False,ME
2011-09-01,0,False,ME
2011-10-01,0,False,ME
2011-11-01,0,False,ME
2011-12-01,0,False,ME
2012-01-01,0,False,ME
2012-02-01,0,False,ME
2012-03-01,0,False,ME
2012-04-01,0,False,ME
2012-05-01,0,False,ME
2012-06-01,0,False,ME
2012-07-01,2,False,ME
2012-08-01,3,False,ME
2012-09-01,4,False,ME
2012-10-01,0,False,ME
2012-11-01,2,False,ME
2012-12-01,6,False,ME
2013-01-01,4,False,ME
2013-02-01,19,False,ME
2013-03-01,9,False,ME
2013-04-01,20,False,ME
2013-05-01,47,False,ME
2013-06-01,64,False,ME
2013-07-01,100,False,ME
2013-08-01,95,False,ME
2013-09-01,82,False,ME
2013-10-01,55,False,ME
2013-11-01,71,False,ME
2013-12-01,75,False,ME
2014-01-01,71,False,ME
2014-02-01,58,False,ME
2014-03-01,75,False,ME
2014-04-01,57,False,ME
2014-05-01,40,False,ME
2014-06-01,44,False,ME
2014-07-01,43,False,ME
2014-08-01,60,False,ME
2014-09-01,40,False,ME
2014-10-01,36,False,ME
2014-11-01,37,False,ME
2014-12-01,32,False,ME
2015-01-01,46,False,ME
2015-02-01,29,False,ME
2015-03-01,29,False,ME
2015-04-01,23,False,ME
2015-05-01,35,False,ME
2015-06-01,21,False,ME
2015-07-01,31,False,ME
2015-08-01,35,False,ME
2015-09-01,21,False,ME
2015-10-01,25,False,ME
2015-11-01,25,False,ME
2015-12-01,27,False,ME
2016-01-01,18,False,ME
2016-02-01,31,False,ME
2016-03-01,19,False,ME
2016-04-01,13,False,ME
2016-05-01,27,False,ME
2016-06-01,20,False,ME
2016-07-01,29,False,ME
2016-08-01,19,False,ME
2016-09-01,20,False,ME
2016-10-01,25,False,ME
2016-11-01,10,False,ME
2016-12-01,20,False,ME
2017-01-01,18,False,ME
2017-02-01,21,False,ME
2017-03-01,16,False,ME
2017-04-01,15,False,ME
2017-05-01,23,False,ME
2017-06-01,28,False,ME
2017-07-01,27,False,ME
2017-08-01,14,False,ME
2017-09-01,14,False,ME
2017-10-01,16,False,ME
2017-11-01,15,False,ME
2017-12-01,17,False,ME
2018-01-01,13,False,ME
2018-02-01,18,False,ME
2018-03-01,7,False,ME
2018-04-01,11,False,ME
2018-05-01,13,False,ME
2018-06-01,16,False,ME
2018-07-01,21,False,ME
2018-08-01,18,False,ME
2018-09-01,11,False,ME
2018-10-01,14,False,ME
2018-11-01,12,False,ME
2018-12-01,10,False,ME
2019-01-01,12,False,ME
2011-01-01,0,False,MD
2011-02-01,0,False,MD
2011-03-01,0,False,MD
2011-04-01,0,False,MD
2011-05-01,0,False,MD
2011-06-01,0,False,MD
2011-07-01,0,False,MD
2011-08-01,0,False,MD
2011-09-01,0,False,MD
2011-10-01,0,False,MD
2011-11-01,0,False,MD
2011-12-01,0,False,MD
2012-01-01,0,False,MD
2012-02-01,0,False,MD
2012-03-01,0,False,MD
2012-04-01,0,False,MD
2012-05-01,0,False,MD
2012-06-01,0,False,MD
2012-07-01,1,False,MD
2012-08-01,0,False,MD
2012-09-01,0,False,MD
2012-10-01,1,False,MD
2012-11-01,0,False,MD
2012-12-01,2,False,MD
2013-01-01,6,False,MD
2013-02-01,7,False,MD
2013-03-01,15,False,MD
2013-04-01,33,False,MD
2013-05-01,58,False,MD
2013-06-01,90,False,MD
2013-07-01,100,False,MD
2013-08-01,83,False,MD
2013-09-01,72,False,MD
2013-10-01,65,False,MD
2013-11-01,61,False,MD
2013-12-01,65,False,MD
2014-01-01,56,False,MD
2014-02-01,51,False,MD
2014-03-01,43,False,MD
2014-04-01,35,False,MD
2014-05-01,28,False,MD
2014-06-01,31,False,MD
2014-07-01,31,False,MD
2014-08-01,26,False,MD
2014-09-01,26,False,MD
2014-10-01,19,False,MD
2014-11-01,27,False,MD
2014-12-01,22,False,MD
